"OB","KODE_OBJECT","NAMA","HARGA_SATUAN"
"OB","03200","Imaging Plate IP-6 ST 35.4 x 35.4 cm 1 E","3750000.0"
"OB","03201","IP Cass-CC BW PB 35.4 x 35.4 cm 1:E","4875000.0"
"OB","03202","Kalmicetin Salaf","13000.0"
"OB","03203","Counterpain 30 gr","43000.0"
"OB","03204","Cervical Collar Rigit UK. M","180000.0"
"OB","03205","IP Cass-CC BW PB 35.4 x 43 cm 1:E","5400000.0"
"OB","03206","Imaging Plate IP-6 ST 35.4 x 43 cm 1 E","6000000.0"
"OB","03207","Tabung Centrifuge 15ml","7700.0"
"OB","03208","EyeshadowThe Addiction Palette","126636.3"
"OB","03209","CF CARD (Memory Card)","1.2219314E7"
"OB","03210","FG Bone Cutters Carbide 161 016","150000.0"
"OB","03211","D Bur FG Round With Collar 1022","25000.0"
"OB","03212","D Bur FG 1022 G","25000.0"
"OB","03213","KUAS Etching","50000.0"
"OB","03214","Bur Box 20FG + 10CA,Green, 30 Holes","56000.0"
"OB","03215","Gelas Ukur 250 ml","157250.0"
"OB","03216","BISTOS Head Lamp LED Recharge Battery","1000000.0"
"OB","03217","Rak Micropipette 6 Hole","708050.0"
"OB","03218","Hermatology Analyzer For MPA Type M-32 M","0.0"
"OB","03219","Spectrophotometer Semi Automatic Type Microlab 300","0.0"
"OB","03220","Food Troley SM 9053 A","1.042782E7"
"OB","03221","Baby Cot With Trolley  SM 9018 A","2018640.0"
"OB","03222","Hand Schoon Uk.L ( Biru )","0.0"
"OB","03223","Elitech  lucosa PAP SL 600 ml + Std","0.0"
"OB","03224","Elitech Cholesterol PAP SL 600 ml + Std","0.0"
"OB","03225","Elitech  Uric Acid Mono SL 300 ml + Std","0.0"
"OB","03226","Elitech SGOT SL 2 x 62,5 ml","0.0"
"OB","03227","Elitech SGPT SL 2 x 62.5 ml","0.0"
"OB","03228","Elitech Creatinine Jaffe 2 x 125 ml","0.0"
"OB","03229","Elitech HDL Cholesterol Direct 2G","0.0"
"OB","03230","Stetoscope Alluminium ( Lenek )","0.0"
"OB","03231","Meliseptol Wipes Refill","97500.0"
"OB","03232","Import CPR Training Manikin","0.0"
"OB","03233","I Paper Plate","0.0"
"OB","03234","Assucryl 2/0 HRG-38 90 cm Cat. 4345N","0.0"
"OB","03235","Highlighter Canggu ( Mizzu )","69090.9"
"OB","03236","IOL Foldable Aspheris RAY61 PL 25.5","0.0"
"OB","03237","IOL Foldable Aspheris RAY61 PL 26.0","0.0"
"OB","03238","Assucryl 1 HSRG-45 100cm 43957H","0.0"
"OB","03239","Chromic 1 HRG-38 90 Cm 336N","0.0"
"OB","03240","Aqua Tint Chic 01","43909.09"
"OB","03241","Aqua Tint Elegant 03","43909.09"
"OB","03242","Aqua Tint Sassy 02","43909.09"
"OB","03243","Inspired Luscious i9","37545.45"
"OB","03244","Inspired Dreamer i7","37545.45"
"OB","03245","Inspired Ravishing i5","0.0"
"OB","03246","NALD HECTING SE ME 18","0.0"
"OB","03247","NALD HECTING SE ME 24","0.0"
"OB","03248","NALD HECTING SE TH 18","0.0"
"OB","03249","Autoclave S/S  100 LT GEA LS-100 LJ","2.1473636E7"
"OB","03250","TENSIMETER ANEROID","0.0"
"OB","03251","STETOSCOPE ADULT( SERENITY )","0.0"
"OB","03252","DERMAFIX T 5 X 7","0.0"
"OB","03253","Hide EM Contour And Concealer Nude","42000.0"
"OB","03254","Hide EM Contour And Concealer Beige","42000.0"
"OB","03255","Hide EM Contour And Concealer Medium ","38181.82"
"OB","03256","Hide EM Contour And Concealer Orange","38181.82"
"OB","03257","Nassal Oxygen Anak (GEA)","0.0"
"OB","03258","IOL Foldable Aspheris RAY61 PL 28.0","0.0"
"OB","03259","Tongkat Orang Buta  FS-936L","0.0"
"OB","03260","Airlight Loose Powder","62363.64"
"OB","03261","ICE GEL","0.0"
"OB","03262","Thermometer Digital Kulkas","0.0"
"OB","03263","Tabung Vial","0.0"
"OB","03264","Kantong Plastik Biohazard","0.0"
"OB","03265","Patung Acupuntur Laki-Laki","225000.0"
"OB","03266","Patung Acupuntur Perempuan","225000.0"
"OB","03267","Poster Acupuntur","75000.0"
"OB","03268","Kayu Presure  Acupuntur","35000.0"
"OB","03269","Infusion Pump","8650000.0"
"OB","03270","Syringe Pump","7425000.0"
"OB","03271","Solare 2 ml Syringe Anterior A3,5","0.0"
"OB","03272","Saliva Transp. Blue","0.0"
"OB","03273","Dental Bibs With Patterns Assorted@41 Pcs","0.0"
"OB","03274","Solare X 2 ml Syringe X - A2","0.0"
"OB","03275","Solare X 2 ml Syringe X - A 3.5","0.0"
"OB","03276","ECG Paper 90mm x 90mm  Cardimax ( MAC 500 )","90000.0"
"OB","03277","WILLI RUSH Folley Chateter 2 Way No. 12","0.0"
"OB","03278","WILLI RUSH Folley Chateter 2 Way No. 14","0.0"
"OB","03279","BioRad ID-Liss Coombs Card 112x12 ","0.0"
"OB","03280","Universal PH Indikator 0-14 @100/pack","228800.0"
"OB","03281","Helmer Chart Recording Paper For Freezer ( Blue )","0.0"
"OB","03282","Helmer Chart Recording Paper For Blood Bank ( Blue )","0.0"
